,input,target
1082,она повторила свою роль на ходу низко кланялась и несколько раз потом качала головою наподобие глиняных котов говорила на крестьянском наречии смеялась закрываясь рукавом и заслужила полное одобрение насти,S S S C S S S S S S S S S C S S C S S S C C S C S S S S P
1083,одно затрудняло ее она попробовала было пройти по двору босая но дерн колол ее нежные ноги а песок и камушки показались ей нестерпимыми,S S C S S S S S S C S S S S S C S S S S S S P
1084,настя и тут ей помогла она сняла мерку с лизиной ноги сбегала в поле к трофиму-пастуху и заказала ему пару лаптей по той мерке,S S S S C S S S S S C S S S S S S S S S S S S P
1085,на другой день ни свет ни заря лиза уже проснулась,S S C S S S C S S P
1086,весь дом еще спал,S S S P
1087,настя за воротами ожидала пастуха,S S S S P
1088,заиграл рожок и деревенское стадо потянулось мимо барского двора,S C S S S S S S P
1089,трофим проходя перед настей отдал ей маленькие пестрые лапти и получил от нее полтину в награждение,C S S C S S S S S S S S S S S P
1090,лиза тихонько нарядилась крестьянкою шепотом дала насте свои наставления касательно мисс жаксон вышла на заднее крыльцо и через огород побежала в поле,S S S C S S S S S S S C S S S S S S S S S P
1091,заря сияла на востоке и золотые ряды облаков казалось ожидали солнца как царедворцы ожидают государя ясное небо утренняя свежесть роса ветерок и пение птичек наполняли сердце лизы младенческой веселостию боясь какой-нибудь знакомой встречи она казалось не шла а летела,S S S C S S S C C S C S S S C S C S C C S S S S S S S S C S S S C C C S C S P
1092,приближаясь к роще стоящей на рубеже отцовского владения лиза пошла тише,S S C S S S S C S S P
1093,здесь она должна была ожидать алексея,S S S S S P
1094,сердце ее сильно билось само не зная почему но боязнь сопровождающая молодые наши проказы составляет и главную их прелесть,S S S C S S S C S C S S S C S S S S P
1095,лиза вошла в сумрак рощи,S S S S P
1096,глухой перекатный шум ее приветствовал девушку,C S S S S P
1097,веселость ее притихла,S S P
1098,мало-помалу предалась она сладкой мечтательности,S S S S P
1099,она думала но можно ли с точностию определить о чем думает семнадцатилетняя барышня одна в роще в шестом часу весеннего утра,S S S S S S S C S S S S C C S C S S S S Q
1100,итак она шла задумавшись по дороге осененной с обеих сторон высокими деревьями как вдруг прекрасная легавая собака залаяла на нее,C S C C S C S S S S S C S S S S S S S P
1101,лиза испугалась и закричала,S S S P
1102,небось милая сказал он лизе собака моя не кусается,C C S S C S S S P
1103,лиза успела уже оправиться от испугу и умела тотчас воспользоваться обстоятельствами,S S S S S S S S S S P
1104,да нет барин сказала она притворяясь полуиспуганной полузастенчивой боюсь она вишь такая злая опять кинется,S C C S C S C C C C C S C S P
1105,алексей между тем пристально глядел на молодую крестьянку,S S S S S S S P
1106,я провожу тебя если ты боишься сказал он ей; ты мне позволишь идти подле себя,S S C S S C S S C S S S S S Q
1107,а кто те мешает отвечала лиза вольному воля а дорога мирская,S S S C S C S C S S P
1108,откуда ты,S Q
1109,из прилучина я дочь василья-кузнеца иду по грибы,S C S S C S S P
1110,а ты барин,S C Q
1111,тугиловский что ли,C S Q
1112,так точно отвечал алексей я камердинер молодого барина,S C S C S S S P
1113,алексею хотелось уравнять их отношения,S S S S P
1114,но лиза поглядела на него и засмеялась,S S S S S S P
1115,а лжешь сказала она не на дуру напал,S C S C S S S P
1116,вижу что ты сам барин,C S S S P
1117,почему же ты так думаешь,S S S S Q
1118,да по всему,S S P
1119,однако ж,S Q
1120,да как же барина с слугой не распознать,S S S S S S S Q
1121,и одет-то не так и баишь иначе и собаку-то кличешь не по-нашему,S S S C S S C S S S S P
1122,лиза час от часу более нравилась алексею,S S S S S S P
1123,привыкнув не церемониться с хорошенькими поселянками он было хотел обнять ее но лиза отпрыгнула от него и приняла вдруг на себя такой строгий и холодный вид что хотя это и рассмешило алексея но удержало его от дальнейших покушений,S S S S S C S S S S C S S S S S S S S S S S S S S C S S S S S C S S S S S P
1124,если вы хотите чтобы мы были вперед приятелями сказала она с важностию то не извольте забываться,S S C S S S S C S S S C S S S P
1125,кто тебя научил этой премудрости спросил алексей расхохотавшись,S S S S C S C P
1126,уж не настенька ли моя знакомая не девушка ли барышни вашей,S S S C S C S S S S Q
1127,вот какими путями распространяется просвещение,S S S S EX
1128,лиза почувствовала что вышла было из своей роли и тотчас поправилась,S C S S S S S C S S P
1129,а что думаешь сказала она разве я и на барском дворе никогда не бываю небось всего наслышалась и нагляделась,S S C S C S S S S S S S S C C S S S P
1130,однако продолжала она болтая с тобою грибов не наберешь,C S C S S C S S P
1131,иди-ка ты барин в сторону а я в другую,S C C S C S S S P
1132,прощения просим,S P
1133,лиза хотела удалиться алексей удержал ее за руку,S S C S S S S P
1134,как тебя зовут душа моя,S S C S Q
1135,акулиной отвечала лиза стараясь освободить свои пальцы от руки алексеевой; да пусти ж барин мне и домой пора,C S C S S S S S S C S S C C S S S P
1136,ну мой друг акулина непременно буду в гости к твоему батюшке к василью-кузнецу,C S S C S S S S S S C S P
1137,что ты возразила с живостию лиза ради христа не приходи,S C S S S C S C S P
1138,коли дома узнают что я с барином в роще болтала наедине то мне беда будет отец мой василий-кузнец прибьет меня до смерти,S S C S S S S S S S C S S S C S C C S S S P
1139,да я непременно хочу с тобой опять видеться,S S S S S S S P
1140,ну я когда-нибудь опять сюда приду за грибами,S S S S S S S P
1141,когда же,S Q
1142,да хоть завтра,S S P
1143,милая акулина расцеловал бы тебя да не смею,S C S S C S S P
1144,так завтра в это время не правда ли,S C S S C S S Q
1145,да да,C P
1146,и ты не обманешь меня,S S S S Q
1147,не обману,S P
1148,побожись,P
1149,ну вот те святая пятница приду,S S S S C P
1150,молодые люди расстались,S S P
1151,лиза вышла из лесу перебралась через поле прокралась в сад и опрометью побежала в ферму где настя ожидала ее,S S S C S S C S S S S S S S C S S S P
1152,там она переоделась рассеянно отвечая на вопросы нетерпеливой наперсницы и явилась в гостиную,S S C S S S S S C S S S P
1153,стол был накрыт завтрак готов и мисс жаксон уже набеленная и затянутая в рюмочку нарезывала тоненькие тартинки,S S C S C S S C S S S S S C S S P
1154,отец похвалил ее за раннюю прогулку,S S S S S P
1155,нет ничего здоровее сказал он как просыпаться на заре,S S C S C S S S P
1156,тут он привел несколько примеров человеческого долголетия почерпнутых из английских журналов замечая что все люди жившие более ста лет не употребляли водки и вставали на заре зимой и летом,S S S S S S C S S S C C S S C S S S C S S S S S S S S S P
1157,лиза его не слушала,S S S P
1158,она в мыслях повторяла все обстоятельства утреннего свидания весь разговор акулины с молодым охотником и совесть начинала ее мучить,S S S S S S S C S S S S S C S S S S P
1159,напрасно возражала она самой себе что беседа их не выходила из границ благопристойности что эта шалость не могла иметь никакого последствия совесть ее роптала громче ее разума,S S S S C S S S S S S S C S S S S S S S C S S S S S P
1160,обещание данное ею на завтрашний день всего более беспокоило ее она совсем было решилась не сдержать своей торжественной клятвы,C S S S S C S S S C S S S S S S S S P
1161,но алексей прождав ее напрасно мог идти отыскивать в селе дочь василья-кузнеца настоящую акулину толстую рябую девку и таким образом догадаться об ее легкомысленной проказе,S C S S C S S S S S S C S C C S C S S S S S S S P
1162,мысль эта ужаснула лизу и она решилась на другое утро опять явиться в рощу акулиной,S S S C S S S S S S S S S S P
1163,с своей стороны алексей был в восхищении целый день думал он о новой своей знакомке ночью образ смуглой красавицы и во сне преследовал его воображение,S S S S S S C S S S S S S S C S S S S S S S S S P
1164,заря едва занималась как он уже был одет,S S C S S S S P
1165,не дав себе времени зарядить ружье вышел он в поле с верным своим сбогаром и побежал к месту обещанного свидания,S S S S S C S S S S S S S S S S S S S P
1166,около получаса прошло в несносном для него ожидании наконец он увидел меж кустарника мелькнувший синий сарафан и бросился навстречу милой акулины,S S S S S S S C S S S S S S S S S S S S P
1167,она улыбнулась восторгу его благодарности но алексей тотчас заметил на ее лице следы уныния и беспокойства,S S S S C S S S S S S S S S S P
1168,он хотел узнать тому причину,S S S S P
1169,лиза призналась что поступок ее казался ей легкомысленным что она в нем раскаивалась что на сей раз не хотела она не сдерживать данного слова но что это свидание будет уже последним и что она просит его прекратить знакомство которое ни к чему доброму не может их довести,S C S S S S S C S S S S C S S S S S S S S S S C S S S S S S S S S S S S S C S S S S S S S S P
1170,все это разумеется было сказано на крестьянском наречии но мысли и чувства необыкновенные в простой девушке поразили алексея,S C C S S S S C S S S C S S S C S P
1171,он употребил все свое красноречие дабы отвратить акулину от ее намерения уверял ее в невинности своих желаний обещал никогда не подать ей повода к раскаянию повиноваться ей во всем заклинал ее не лишать его одной отрады видаться с нею наедине хотя бы через день хотя бы дважды в неделю,S S S S C S S S S S C S S S S S C S S S S S S S C S S S C S S S S S S C S S S C S S S C S S S S P
1172,он говорил языком истинной страсти и в эту минуту был точно влюблен,S S S S S S S S S S S P
1173,лиза слушала его молча,S S S P
1174,дай мне слово сказала она наконец что ты никогда не будешь искать меня в деревне или расспрашивать обо мне,S S C S S C S S S S S S S S S S S S P
1175,дай мне слово не искать со мной свиданий кроме тех которые я сама назначу,S S S S S S S C S C S S S P
1176,алексей поклялся было ей святою пятницею но она с улыбкой остановила его,S S S S S C S S S S S P
1177,мне не нужно клятвы сказала лиза довольно одного твоего обещания,S S S C S C S S S P
1178,после того они дружески разговаривали гуляя вместе по лесу до тех пор пока лиза сказала ему пора,S S S S C S S S C S S S S S S C P
1179,они расстались и алексей оставшись наедине не мог понять каким образом простая деревенская девочка в два свидания успела взять над ним истинную власть,S C S C S C S S C S S S S S S S S S S S S S P
1180,его сношения с акулиной имели для него прелесть новизны и хотя предписания странной крестьянки казались ему тягостными но мысль не сдержать своего слова не пришла даже ему в голову,S S S S S S S S C S S S S S S S C S S S S S S S S S S S P
1181,дело в том что алексей несмотря на роковое кольцо на таинственную переписку и на мрачную разочарованность был добрый и пылкий малый и имел сердце чистое способное чувствовать наслаждения невинности,S S C S C S S S C S S S S S S C S S S S S S S S C S S S P
1182,если бы слушался я одной своей охоты то непременно и во всей подробности стал бы описывать свидания молодых людей возрастающую взаимную склонность и доверчивость занятия разговоры но знаю что большая часть моих читателей не разделила бы со мною моего удовольствия,S S S S S S C S S S S S S S S S S S C S S S S C C C S C S S S S S S S S S S S P
1183,эти подробности вообще должны казаться приторными итак я пропущу их сказав вкратце что не прошло еще и двух месяцев а мой алексей был уже влюблен без памяти и лиза была не равнодушнее хотя и молчаливее его,S C C S S C C S S C S C S S S S S S C S S S S S S S C S S S S C S S S P
1184,оба они были счастливы настоящим и мало думали о будущем,S S S S S S S S S P
1185,мысль о неразрывных узах довольно часто мелькала в их уме но никогда они о том друг с другом не говорили,S S S S S S S S S C S S S S S S S S S P
1186,причина ясная алексей как ни привязан был к милой своей акулине все помнил расстояние существующее между им и бедной крестьянкою а лиза ведала какая ненависть существовала между их отцами и не смела надеяться на взаимное примирение,S C C S S S S S S S C S S C S S S S S C S S C S S S S S C S S S S S S P
1187,к тому же самолюбие ее было втайне подстрекаемо темной романтическою надеждою увидеть наконец тугиловского помещика у ног дочери прилучинского кузнеца,S S S S S S S S C S S S S S S S S S S P
1188,вдруг важное происшествие чуть было не переменило их взаимных отношений,S S S S S S S S S P
1189,в одно ясное холодное утро иван петрович берестов выехал прогуляться верхом на всякий случай взяв с собою пары три борзых стремянного и нескольких дворовых мальчишек с трещотками,S S C S S S S S S S C S S S S S S S S C S S S S S S P
1190,в то же самое время григорий иванович муромский соблазнясь хорошею погодою велел оседлать куцую свою кобылку и рысью поехал около своих англизированных владений,S S S S S S S C S S C S S S S S S S S S S S P
1191,подъезжая к лесу увидел он соседа своего гордо сидящего верхом в чекмене подбитом лисьим мехом и поджидающего зайца которого мальчишки криком и трещотками выгоняли из кустарника,S S C S S S C S S C S C S S C S S C S S S S S S S P
1192,если б григорий иванович мог предвидеть эту встречу то конечно б он поворотил в сторону но он наехал на берестова вовсе неожиданно и вдруг очутился от него в расстоянии пистолетного выстрела,S S S S S S S C C S C S S S C S S S S S S S S S S S S S S S P
1193,делать было нечего муромский как образованный европеец подъехал к своему противнику и учтиво его приветствовал,S S C C S S C S S S S S S S P
1194,берестов отвечал с таким же усердием с каковым цепной медведь кланяется господам по приказанию своего вожатого,S S S S S C S S S S S S S S S P
1195,в сие время заяц выскочил из лесу и побежал полем,S S S S S S S S S P
1196,берестов и стремянный закричали во все горло пустили собак и следом поскакали во весь опор,S S S S S S C S S S S S S S P
1197,лошадь муромского не бывавшая никогда на охоте испугалась и понесла,S C S S S S C S S P
1198,муромский провозгласивший себя отличным наездником дал ей волю и внутренне доволен был случаем избавлявшим его от неприятного собеседника,C S S S C S S S S S S S C S S S S P
1199,но лошадь доскакав до оврага прежде ею не замеченного вдруг кинулась в сторону и муромский не усидел,S C S S C S S S C S S S C S S S P
1200,упав довольно тяжело на мерзлую землю лежал он проклиная свою куцую кобылу которая как будто опомнясь тотчас остановилась как только почувствовала себя без седока,S S S S S C S C S S S C C S S C S C S S S S S P
1201,иван петрович подскакал к нему осведомляясь не ушибся ли он,S S S S C C S S S P
1202,между тем стремянный привел виновную лошадь держа ее под уздцы,S S S S S C S S S P
1203,он помог муромскому взобраться на седло а берестов пригласил его к себе,S S S S S C S S S S S P
1204,муромский не мог отказаться ибо чувствовал себя обязанным и таким образом берестов возвратился домой со славою затравив зайца и ведя своего противника раненым и почти военнопленным,S S S C S S S C S S S S S S S C S S S S S S S S S P
1205,соседи завтракая разговорились довольно дружелюбно,C C S S P
1206,муромский попросил у берестова дрожек ибо признался что от ушибу не был он в состоянии доехать до дома верхом,S S S S C S C S S S S S S S S S S S P
1207,берестов проводил его до самого крыльца а муромский уехал не прежде как взяв с него честное слово на другой же день приехать отобедать по-приятельски в прилучино,S S S S S C S S S S C S S S S S S S S S S S S S S P
1208,таким образом вражда старинная и глубоко укоренившаяся казалось готова была прекратиться от пугливости куцей кобылки,S S S S S S C C S S S S S S P
1209,лиза выбежала навстречу григорью ивановичу,S S S S P
1210,что это значит папа сказала она с удивлением отчего вы хромаете,S S C C S S S C S S Q
1211,где ваша лошадь,S S Q
1212,чьи это дрожки,S S Q
1213,лиза не верила своим ушам,S S S S P
1214,григорий иванович не дав ей опомниться объявил что завтра будут у него обедать оба берестовы,S C S S S C C S S S S S S S P
1215,что вы говорите сказала она побледнев,S S C S C P
1216,берестовы отец и сын,C S S EX
1217,завтра у нас обедать,S S S EX
1218,нет папа как вам угодно я ни за что не покажусь,C C S S C S S S S S P
1219,что ты с ума сошла возразил отец давно ли ты стала так застенчива или ты к ним питаешь наследственную ненависть как романическая героиня,S C S S C S C S S S S S C S S S S S S C S S Q
1220,полно не дурачься,C S P
1221,нет папа ни за что на свете ни за какие сокровища не явлюсь я перед берестовыми,C C S S S S C S S S S S S S S P
1222,григорий иванович пожал плечами и более с нею не спорил ибо знал что противоречием с нее ничего не возьмешь и пошел отдыхать от своей достопримечательной прогулки,S S S S S S S S S C S C S S S S S S C S S S S S S P
1223,лизавета григорьевна ушла в свою комнату и призвала настю,S S S S S S S S P
1224,обе долго рассуждали о завтрашнем посещении,S S S S S P
1225,что подумает алексей если узнает в благовоспитанной барышне свою акулину,S S C S S S S S S Q
1226,какое мнение будет он иметь о ее поведении и правилах о ее благоразумии,S S S S S S S S S C S S Q
1227,с другой стороны лизе очень хотелось видеть какое впечатление произвело бы на него свидание столь неожиданное,S S C S S S C S S S S S S S S P
1228,вдруг мелькнула мысль,S S P
1229,она тотчас передала ее насте обе обрадовались ей как находке и положили исполнить ее непременно,S S S S C S S S S S S S S S P
1230,на другой день за завтраком григорий иванович спросил у дочки все ли намерена она спрятаться от берестовых,S S S S S S S S S C S S S S S S P
1231,папа отвечала лиза я приму их если это вам угодно только с уговором как бы я перед ними ни явилась что б я ни сделала вы бранить меня не будете и не дадите никакого знака удивления или неудовольствия,C S C S S C S S S C S S C S S S S S S C S S S S C S S S S S S S S S S S S P
1232,опять какие-нибудь проказы сказал смеясь григорий иванович,S S C S S S P
1233,ну хорошо хорошо согласен делай что хочешь черноглазая моя шалунья,C C C C C S C S S P
1234,с этим словом он поцеловал ее в лоб и лиза побежала приготовляться,S S S S S S S C S S S P
1235,в два часа ровно коляска домашней работы запряженная шестью лошадьми въехала на двор и покатилась около густо-зеленого дернового круга,S S S S S S C S S C S S S S S S S S P
1236,старый берестов взошел на крыльцо с помощью двух ливрейных лакеев муромского,S S S S S S S S S S P
1237,вслед за ним сын его приехал верхом и вместе с ним вошел в столовую где стол был уже накрыт,S S S S S S S S S S S S S C S S S S P
1238,муромский принял своих соседей как нельзя ласковее предложил им осмотреть перед обедом сад и зверинец и повел по дорожкам тщательно выметенным и усыпанным песком,S S S S S S C S S S S S S S S S S S C S S S S P
1239,старый берестов внутренне жалел о потерянном труде и времени на столь бесполезные прихоти но молчал из вежливости,S S S S S S S S S S S S C S S S P
1240,сын его не разделял ни неудовольствия расчетливого помещика ни восхищения самолюбивого англомана он с нетерпением ожидал появления хозяйской дочери о которой много наслышался и хотя сердце его как нам известно было уже занято но молодая красавица всегда имела право на его воображение,S S S S S S S C S S S C S S S S S S C S S S C S S S C S S C S S C S S S S S S S S P
1241,возвратясь в гостиную они уселись втроем старики вспомнили прежнее время и анекдоты своей службы а алексей размышлял о том какую роль играть ему в присутствии лизы,S S C S S C S S S S S S S C S S S S C S S S S S S P
1242,он решил что холодная рассеянность во всяком случае всего приличнее и вследствие сего приготовился,S C S S S S S S S C S S S P
1243,дверь отворилась он повернул голову с таким равнодушием с такою гордою небрежностью что сердце самой закоренелой кокетки непременно должно было бы содрогнуться,S C S S S S S C S S S C S S S S S S S S S P
1244,к несчастию вместо лизы вошла старая мисс жаксон набеленная затянутая с потупленными глазами и с маленьким книксом и прекрасное военное движение алексея пропало втуне,S C S C S S S C C C S S S S S S C S S S S S S P
1245,не успел он снова собраться с силами как дверь опять отворилась и на сей раз вошла лиза,S S S S S S C S S S C S S S S S P
1246,все встали отец начал было представление гостей но вдруг остановился и поспешно закусил себе губы,S C S S S S C S S S S S S S P
1247,алексей не мог узнать свою акулину в этой смешной и блестящей барышне,S S S S S S S S S S S P
1248,отец его подошел к ее ручке и он с досадою ему последовал когда прикоснулся он к ее беленьким пальчикам ему показалось что они дрожали,S S S S S C S S S S S C S S S S S S C S C S S P
1249,между тем он успел заметить ножку с намерением выставленную и обутую со всевозможным кокетством,S S S S S C S S S S S S S P
1250,это помирило его несколько с остальным ее нарядом,S S S S S S S P
1251,что касается до белил и до сурьмы то в простоте своего сердца признаться он их с первого взгляда не заметил да и после не подозревал,S S S S S S C S S S S C C S S S S S S C S S S S P
1252,григорий иванович вспомнил свое обещание и старался не показать и виду удивления но шалость его дочери казалась ему так забавна что он едва мог удержаться,S S S S S S S S S S S C S S S S S S S C S S S S P
1253,не до смеху было чопорной англичанке,S S S S S P
1254,она догадывалась что сурьма и белила были похищены из ее комода и багровый румянец досады пробивался сквозь искусственную белизну ее лица,S C S S S S S S S S C S S S S S S S S S P
1255,она бросала пламенные взгляды на молодую проказницу которая отлагая до другого времени всякие объяснения притворялась будто их не замечает,S S S S S S C C S S S S S C C S S S P
1256,сели за стол,S S P
1257,алексей продолжал играть роль рассеянного и задумчивого,S S S S S S P
1258,лиза жеманилась говорила сквозь зубы нараспев и только по-французски,S C S S C C S S P
1259,отец поминутно засматривался на нее не понимая ее цели но находя все это весьма забавным,S S S S C S S S C S S S S S P
1260,англичанка бесилась и молчала,S S S P
1261,один иван петрович был как дома ел за двоих пил в свою меру смеялся своему смеху и час от часу дружелюбнее разговаривал и хохотал,S S S S S C S S C S S S C S S S S S S S S S S P
1262,наконец встали из-за стола гости уехали и григорий иванович дал волю смеху и вопросам,S S S C S C S S S S S S S P
1263,что тебе вздумалось дурачить их спросил он лизу,S S S S C S S P
1264,а знаешь ли что,S S S Q
1265,белила право тебе пристали не вхожу в тайны дамского туалета но на твоем месте я бы стал белиться разумеется не слишком а слегка,C C S C S S S S S C S S S S S S S C C S C S P
1266,лиза была в восхищении от успеха своей выдумки,S S S S S S S P
1267,она обняла отца обещалась ему подумать о его совете и побежала умилостивлять раздраженную мисс жаксон которая насилу согласилась отпереть ей свою дверь и выслушать ее оправдания,S S C S S S S S S S S S S S C S S S S S S S S S S P
1268,лизе было совестно показаться перед незнакомцами такой чернавкою она не смела просить она была уверена что добрая милая мисс жаксон простит ей и проч и проч,S S S S S S S C S S S S S S C S C S S S S S S C S P
1269,мисс жаксон удостоверясь что лиза не думала поднять ее насмех успокоилась поцеловала лизу и в залог примирения подарила ей баночку английских белил которую лиза и приняла с изъявлением искренней благодарности,S C C S S S S S S C C S S S S S S S S S S C S S S S S S S P
1270,читатель догадается что на другой день утром лиза не замедлила явиться в роще свиданий,S C S S S S S S S S S S S P
1271,ты был барин вечор у наших господ сказала она тотчас алексею какова показалась тебе барышня,S C C S S S C S S S C S S S Q
1272,алексей отвечал что он ее не заметил,S C S S S S P
1273,жаль возразила лиза,C S P
1274,а почему же спросил алексей,S S C S P
1275,а потому что я хотела бы спросить у тебя правда ли говорят,S C S S S S S S C S C P
1276,что же говорят,S S Q
1277,правда ли говорят будто бы я на барышню похожа,S C C S S S S S Q
1278,какой вздор,S EX
1279,она перед тобой урод уродом,S S S S P
1280,ах барин грех тебе это говорить барышня наша такая беленькая такая щеголиха,C C S S S C S S S C S EX
1281,куда мне с нею равняться,S S S S EX
1282,алексей божился ей что она лучше всевозможных беленьких барышень и чтоб успокоить ее совсем начал описывать ее госпожу такими смешными чертами что лиза хохотала от души,S S C S S S S S C C S S S C S S S S S S C S S S S P
1283,однако ж сказала она со вздохом хоть барышня может и смешна все же я перед нею дура безграмотная,S C S S S C S C C S C S S S S S S P
1284,и сказал алексей есть о чем сокрушаться,C S C S S S EX
1285,да коли хочешь я тотчас выучу тебя грамоте,S S C S S S S P
1286,а взаправду сказала лиза не попытаться ли в самом деле,S C S C S S S S S Q
1287,изволь милая начнем хоть сейчас,C C S S P
1288,они сели,S P
1289,алексей вынул из кармана карандаш и записную книжку и акулина выучилась азбуке удивительно скоро,S S S S S S S C S S S S S P
1290,алексей не мог надивиться ее понятливости,S S S S S P
1291,на следующее утро она захотела попробовать и писать сначала карандаш не слушался ее но через несколько минут она и вырисовывать буквы стала довольно порядочно,S S S S S S S C S S S S C S S S S S S S S S S P
1292,что за чудо говорил алексей,S S C S P
1293,да у нас учение идет скорее чем по ланкастерской системе,S S S S S C S S S P
1294,в самом деле на третьем уроке акулина разбирала уже по складам наталью боярскую дочь прерывая чтение замечаниями от которых алексей истинно был в изумлении и круглый лист измарала афоризмами выбранными из той же повести,S S C S S S S S S S S C S C S S C S S S S S S C S S S S C S S S S P
1295,прошла неделя и между ими завелась переписка,S C S S S S P
1296,почтовая контора учреждена была в дупле старого дуба,S S S S S S S P
1297,настя втайне исправляла должность почтальона,S S S S P
1298,туда приносил алексей крупным почерком написанные письма и там же находил на синей простой бумаге каракульки своей любезной,S S S S S S S S S S S S S S S S S P
1299,акулина видимо привыкала к лучшему складу речей и ум ее приметно развивался и образовывался,C C S S S S C S S S S S S P
1300,между тем недавнее знакомство между иваном петровичем берестовым и григорьем ивановичем муромским более и более укреплялось и вскоре превратилось в дружбу вот по каким обстоятельствам муромский нередко думал о том что по смерти ивана петровича все его имение перейдет в руки алексею ивановичу что в таком случае алексей иванович будет один из самых богатых помещиков той губернии и что нет ему никакой причины не жениться на лизе,S S S S S S S S S S S S S S S S S S S S C S S S C S S S S C S S S S S S S S S S S S C S S S S S S S S S S S S S S S S S S S S S S S P
1301,старый же берестов с своей стороны хотя и признавал в своем соседе некоторое сумасбродство однако же не отрицал в нем и многих отличных достоинств например редкой оборотливости,S S C S S C S S S S S S S C S S S S S S S S S C C S P
1302,григорий иванович был близкий родственник графу пронскому человеку знатному и сильному граф мог быть очень полезен алексею а муромский вероятно обрадуется случаю выдать свою дочь выгодным образом,S S S S S S C S S S C S S S S S C S C C S S S S S S P
1303,старики до тех пор обдумывали все это каждый про себя что наконец друг с другом и переговорились обнялись обещались дело порядком обработать и принялись о нем хлопотать каждый со своей стороны,S S S S S S S S S C S S S S S S C C S S S S S S S S S S S S P
1304,муромскому предстояло затруднение уговорить свою бетси познакомиться короче с алексеем которого не видала она с самого достопамятного обеда,S S C S S S S S S C S S S S S S S P
1305,казалось они друг другу не очень нравились по крайней мере алексей уже не возвращался в прилучино а лиза уходила в свою комнату всякий раз как иван петрович удостоивал их своим посещением,C S S S S S C S S S S S S S S C S S S S S S S C S S S S S S P
1306,но думал григорий иванович если алексей будет у меня всякий день то бетси должна же будет в него влюбиться,C S S C S S S S S S C S S S S S S S P
1307,это в порядке вещей,S S S P
1308,время все сладит,S S P
