,input,target
1531,ночь прекратила преследование,S S P
1532,михельсон ночевал на поле сражения,S S S S P
1533,на другой день отдал он в приказе строгий выговор роте потерявшей свои пушки и отнял у ней пуговицы и обшлага до выслуги,S S S S S S S S S C S S C S S S S S S C S P
1534,рота не замедлила загладить свое бесчестие,S S S S S P
1535,23-го михельсон пошел на чербакульскую крепость,S S S S S P
1536,казаки в ней находившиеся бунтовали,C S S C P
1537,михельсон привел их к присяге присоединив к своему отряду и впоследствии был всегда ими доволен,S S S S C S S S C S S S S S P
1538,жолобов и гагрин действовали медленно и нерешительно,S S S S S S P
1539,жолобов уведомив михельсона что пугачев собрал остаток рассеянной толпы и набирает новую отказался идти против его под предлогом разлития рек и дурных дорог,C S C S S S S S S S S C S S S S S S S S S S P
1540,михельсон жаловался декалонгу а декалонг сам обещаясь выступить для истребления последних сил самозванца остался в челябе и еще отозвал к себе жолобова и гагрина,S S C S C S S S S S S S C S S S S S S S S S S P
1541,таким образом преследование пугачева предоставлено было одному михельсону,S C S S S S S P
1542,он пошел к златоустовскому заводу услыша что там находилось несколько яицкнх бунтовщиков но они бежали узнав о его приближении,S S S S C C S S S S S C S S C S S S P
1543,след их чем далее шел тем более рассыпался и наконец совсем пропал,S S S S C S S C S S S P
1544,27 мая михельсон прибыл на саткинский завод,S S S S S S P
1545,салават с новою шайкою злодействовал в окрестностях,S S S S S S P
1546,уже симской завод был им разграблен и сожжен,S S S S S S S P
1547,услыша о михельсоне он перешел реку ай и остановился в горах где пугачев избавясь от погони гагрина и жолобова и собрав уже до двух тысяч всякой сволочи с ним успел соединиться,S S C S S S S S S S C S C S S S S S S S S S S S S S C S S S P
1548,михельсон на саткинском заводе спасенном его быстротою сделал первый свой роздых по выступлению из-под уфы,S S S C S S C S S S S S S S P
1549,через два дня пошел он против пугачева и салавата и прибыл на берег ая,S S S S S S S S S S S S S P
1550,мосты были сняты,S S P
1551,мятежники на противном берегу видя малочисленность его отряда полагали себя в безопасности,S S S C S S S C S S S P
1552,но 30-го утром михельсон приказал пятидесяти казакам переправиться вплавь взяв с собою по одному егерю,S C C S S S S S C S S S S S P
1553,мятежники бросились было на них но были рассеяны пушечными выстрелами с противного берега,S S S S C S S S S S S S P
1554,егеря и казаки удержались кое-как а михельсон между тем переправился с остальным отрядом порох перевезла конница пушки потопили и перетащили по дну реки на канатах,S S S S C S S S S S S S C S S C S S S S S S S S P
1555,михельсон быстро напал на неприятеля смял и преследовал его более двадцати верст убив до четырехсот и взяв множество в плен,S S S S C S S S S S S C S S S S S S S P
1556,пугачев белобородов и раненый салават едва успели спастись,C S S S S S S P
1557,окрестности были пусты,S S P
1558,михельсон ни от кого не мог узнать о стремлении неприятеля,S S S S S S S S S P
1559,он пошел наудачу и 2 июня отряженный им капитан карташевский ночью был окружен шайкою салавата,S S C S S S S S S S S S S S P
1560,к утру михельсон подоспел к нему на помощь,S S S S S S S P
1561,мятежники рассыпались и бежали,S S S P
1562,михельсон преследовал их с крайнею осторожностию,S S S S S P
1563,пехота прикрывала его обоз,S S S P
1564,сам он шел немного впереди с частию своей конницы,S S S S S S S S P
1565,сии распоряжения спасли его,S S S P
1566,многочисленная толпа мятежников неожиданно окружила его обоз и напала на пехоту,S S S S S S S S S S P
1567,сам пугачев ими предводительствовал успев в течение шести дней близ саткинского завода набрать около пяти тысяч бунтовщиков,S S S C S S S S S S S S S S S S P
1568,михельсон прискакал на помощь он послал харина соединить всю свою конницу а сам с пехотою остался у обоза,S S S C S S S S S S C S S S S S S P
1569,мятежники были разбиты и снова бежали,S S S S S P
1570,тут михельсон узнал от пленных что пугачев имел намерение идти на уфу,S S S S C S S S S S S P
1571,он поспешил пресечь ему дорогу и 5 июня встретил его снова,S S S S S S S S S S P
1572,сражение было неизбежимо,S S P
1573,михельсон быстро напал на него и снова разбил и прогнал,S S S S S S S S S P
1574,при всех своих успехах михельсон увидел необходимость прекратить на время свое преследование,S S S S S S S S S S S P
1575,у него уже не было ни запасов ни зарядов,S S S S S S C S P
1576,оставалось только по два патрона на человека,S S S S S S P
1577,михельсон пошел в уфу дабы там запастися всем для него нужным,S S S C S S S S S S P
1578,пока михельсон бросаясь во все стороны везде поражал мятежников прочие начальники оставались неподвижны,S C S S S C S S C S S S P
1579,декалонг стоял в челябе и завидуя михельсону нарочно не хотел ему содействовать,S S S S C S C S S S S P
1580,фрейман лично храбрый но предводитель робкий и нерешительный стоял в кизильской крепости досадуя на тимашева ушедшего в зелаирскую крепость с лучшею его конницею,C S C S S S S C S S S C S S C S S S S S S S P
1581,станиславский во все сие время отличившийся трусостию узнав что пугачев близ верхо-яицкой крепости собрал значительную толпу отказался от службы и скрылся в любимую свою орскую крепость,C S S S S S C C S S S S S S S C S S S S S S S S S P
1582,полковники якубович и обернибесов и майор дуве находились около уфы,S S S S S S S S S P
1583,вокруг их спокойно собирались бунтующие башкирцы,S S S S S P
1584,бирск сожжен был почти в их виду а они переходили с одного места на другое избегая малейшей опасности и не думая о дружном содействии,S S S S S S C S S S S S S S C S S S S S S S S P
1585,по распоряжению князя щербатова войско голицына оставалось безо всякой пользы около оренбурга и яицкого городка в местах уже безопасных а край где снова разгорался пожар оставался почти беззащитен,S S S C S S S S S S S S S S S S S S C S C S S S C S S P
1586,пугачев отраженный от кунгура майором поповым двинулся было к екатеринбургу но узнав о войсках там находящихся обратился к красно-уфимску,C S S S S C S S S C C S S C S C S S P
1587,кама была открыта и казань в опасности,S S C S S S P
1588,брант наскоро послал в пригород осу майора скрыпицына с гарнизонным отрядом и с вооруженными крестьянами а сам писал князю щербатову требуя немедленной помощи,S S S S S S S S S S S S S S C S S S S C S S P
1589,щербатов понадеялся на обернибесова и дуве которые должны были помочь майору скрыпицыну в случае опасности и не сделал никаких новых распоряжений,S S S S S C S S S S S S S S C S S S S S P
1590,18 июня пугачев явился перед осою,S S S S S P
1591,скрыпицын выступил противу его но потеряв три пушки в самом начале сражения поспешно возвратился в крепость,S S S C C S S S S S S C S S S P
1592,пугачев велел своим спешиться и идти на приступ,S S S S S S S P
1593,мятежники вошли в город выжгли его но от крепости отражены были пушками,S S S C S C S S S S S P
1594,на другой день пугачев со своими старшинами ездил по берегу камы высматривая места удобные для переправы,S S S S S S S S S S C S C S S P
1595,по его приказанию поправляли дорогу и мостили топкие места,S S S S S S S S P
1596,20-го снова приступил он к крепости и снова был отражен,S S S S S S S S S P
1597,тогда белобородов присоветовал ему окружить крепость возами сена соломы и бересты и зажечь таким образом деревянные стены,S S S S S S S C S S S S S S S S P
1598,пятнадцать возов были подвезены на лошадях в близкое расстояние от крепости а потом подвигаемы вперед людьми безопасными под их прикрытием,S S S S S S S S S S C S S S S C S S S P
1599,скрыпицын уже колебавшийся потребовал сроку на одни сутки и сдался на другой день приняв пугачева на коленах с иконами и хлебом-солью,C S C S S S S S S S S S C S S S S S S S P
1600,самозванец обласкал его и оставил при нем его шпагу,S S S S S S S S P
1601,несчастный думая со временем оправдаться написал обще с капитаном смирновым и подпоручиком минеевым письмо к казанскому губернатору и носил при себе в ожидании удобного случая тайно его отослать,C S S S C C S S S S S S C S S S S S S S S S S S S S S P
1602,минеев донес о том пугачеву,S S S S P
1603,письмо было схвачено скрипицын и смирнов повешены а доносчик произведен в полковники,S S C S S S C S S S S P
1604,23 июня пугачев переправился через каму и пошел на винокуренные заводы ижевский и воткинский,S S S S S S S S S S S S S P
1605,венцель начальник оных был мучительски умерщвлен заводы разграблены и все работники забраны в злодейскую толпу,C S C S S C S C S S S S S S P
1606,минеев изменою своей заслуживший доверенность пугачева советовал ему идти прямо на казань,C S S S S C S S S S S P
1607,распоряжения губернатора были ему известны,S S S S P
1608,он вызвался вести пугачева и ручался за успех,S S S S S S S P
1609,пугачев недолго колебался и пошел на казань,S S S S S S P
1610,щербатов получив известие о взятии осы испугался,C S S S S C P
1611,он послал обернибесову повеление занять шумский перевоз а майора меллина отправил к шурманскому,S S S S S S C S S S S S P
1612,голицыну приказал скорее следовать в уфу дабы оттуда действовать по своему благоусмотрению а сам с одним эскадроном гусар и ротою гренадер отправился в бугульму,S S S S S C S S S S S C S S S S S S S S S S S P
1613,в казани находилось только полторы тысячи войска но шесть тысяч жителей были наскоро вооружены,S S S S S S C S S S S S S P
1614,брант и комендант баннер приготовились к обороне,S S S S S S P
1615,генерал-майор потемкин начальник тайной комиссии учрежденной по делу пугачева усердно им содействовал,S C S S C S S S C S S P
1616,генерал-майор ларионов не дождался пугачева,S S S S P
1617,он с своими людьми переправился чрез волгу и уехал в нижний-новгород,S S S S S S S S S S P
1618,полковник толстой начальник казанского конного легиона выступил против пугачева и 10 июля встретил его в двенадцати верстах от города,S C S S S C S S S S S S S S S S S S P
1619,произошло сражение,S P
1620,храбрый толстой был убит а отряд его рассеян,S S S C S S S P
1621,на другой день пугачев показался на левом берегу казанки и расположился лагерем у троицкой мельницы,S S S S S S S S S S S S S S P
1622,вечером в виду всех казанских жителей он сам ездил высматривать город и возвратился в лагерь отложа приступ до следующего утра,C S S S S C S S S S S S S S C S S S S P
1623,пугачев в казани,S S P
1624,бедствие города,S P
1625,появление михельсона,S P
1626,три сражения,S P
1627,освобождение казани,S P
1628,свидание пугачева с его семейством,S S S S P
1629,опровержение клеветы,S P
1630,распоряжение михельсона12 июля на заре мятежники под предводительством пугачева потянулись от села царицына по арскому полю двигая перед собою возы сена и соломы между коими везли пушки,S S S S S S S S S S S S S S S C S S S S S S C S S S P
1631,они быстро заняли находившиеся близ предместья кирпичные сараи рощу и загородный дом кудрявцева устроили там свои батареи и сбили слабый отряд охранявший дорогу,S S S S S S S C S S S S C S S S S S S S C S P
1632,он отступил выстроясь в карре и оградясь рогатками,S C S S S S S P
1633,прямо против арского поля находилась главная городская батарея,S S S S S S S P
1634,пугачев на нее не пошел а с правого своего крыла отрядил к предместию толпу заводских крестьян под предводительством изменника минеева,S S S S C S S S S S S S S S S S S S S P
1635,эта сволочь большею частию безоружная подгоняемая казацкими нагайками проворно перебегала из буерака в буерак из лощины в лощину переползывала через высоты подверженные пушечным выстрелам и таким образом забралася в овраги находящиеся на краю самого предместия,S C S S C S S C S S S S S C S S S C S S C S S C S S S S S C S S S S P
1636,опасное сие место защищали гимназисты с одною пушкою,S S S S S S S P
1637,но несмотря на их выстрелы бунтовщики в точности исполнили приказание пугачева влезли на высоту прогнали гимназистов голыми кулаками пушку отбили заняли летний губернаторский дом соединенный с предместиями пушку поставили в ворота стали стрелять вдоль улиц и кучами ворвались в предместия,C S S S C S S S S S C S S C S S S C S C S S S C S S C S S S C S S S S S S S S P
1638,с другой стороны левое крыло пугачева бросилось к суконной слободе,S S C S S S S S S P
1639,суконщики ободряемые преосвященным вениамином вооружились чем ни попало поставили пушку у горлова кабака и приготовились к обороне,C S S C S S S C S S S S S S S S P
1640,башкирцы с шарной горы пустили в них свои стрелы и бросились в улицы,S S S S S S S S S S S S P
1641,суконщики приняли было их в рычаги в копья и сабли но их пушку разорвало с первого выстрела и убило канонера,S S S S S C S S S C S S S S S S S S S P
1642,в это время пугачев на шарной горе поставил свои пушки и пустил картечью по своим и по чужим,S S S S S S S S S S S S S S S S S P
1643,слобода загорелась,S P
1644,суконщики бежали,S P
1645,мятежники сбили караулы и рогатки и устремились по городским улицам,S S S S S S S S S P
1646,увидя пламя жители и городское войско оставя пушки бросились к крепости как к последнему убежищу,S C S S S C S C S S C S S S P
1647,потемкин вошел вместе с ними,S S S S P
1648,город стал добычею мятежников,S S S P
1649,они бросились грабить дома и купеческие лавки вбегали в церкви и монастыри обдирали иконостасы резали всех которые попадались им в немецком платье,S S S S S S C S S S S C S C S C S S S S S P
1650,пугачев поставя свои батареи в трактире гостиного двора за церквами у триумфальных ворот стрелял по крепости особенно по спасскому монастырю занимающему ее правый угол и коего ветхие стены едва держались,C S S S S S S C S C S S C S S C S S S C S S S S S S S S S P
1651,с другой стороны минеев втащив одну пушку на врата казанского монастыря а другую поставя на церковной паперти стрелял по крепости в самое опасное место,S S C C S S S S S S C S S S S S C S S S S S S P
1652,прилетевшее оттоле ядро разбило одну из его пушек,S S S S S S S P
1653,разбойники надев на себя женские платья поповские стихари с криком бегали по улицам грабя и зажигая дома,C S S S S C S C S S S S C S S S P
1654,осаждавшие крепость им завидовали боясь остаться без добычи,S S S C S S S P
1655,вдруг пугачев приказал им отступить и зажегши еще несколько домов возвратился в свой лагерь,S S S S S C S S S C S S S P
1656,настала буря,S P
1657,огненное море разлилось по всему городу,S S S S S P
1658,искры и головни летели в крепость и зажгли несколько деревянных кровель,S S S S S S S S S S P
1659,в сию минуту часть одной стены с громом обрушилась и подавила несколько человек,S S S S S S S S S S S S P
1660,осажденные стеснившиеся в крепости подняли вопль думая что злодей вломился и что последний их час уже настал,C S S C S C C S S S S S S S S S P
1661,из города погнали пленных и повезли добычу,S S S S S S P
1662,башкирцы несмотря на строгие запрещения пугачева били нагайками народ и кололи копьями отстающих женщин и детей,C S S S S C S S S S S S S S S P
1663,множество потонуло переправляясь вброд через казанку,S C S S S P
1664,народ пригнанный в лагерь поставлен был на колени перед пушками,C S S C S S S S S P
1665,женщины подняли вой,S S P
1666,им объявили прощение,S S P
1667,все закричали ура и кинулись к ставке пугачева,S C C S S S S P
1668,пугачев сидел в креслах принимая дары казанских татар приехавших к нему с поклоном,S S S C S S S C S S S S P
1669,потом спрашивали кто желает служить государю петру федоровичу,S C S S S S S Q
1670,охотников нашлось множество,S S P
1671,преосвященный вениамин во все время приступа находился в крепости в благовещенском соборе и на коленах со всем народом молил бога о спасении христиан,S S S S S S S S C S S C S S S S S S S S S S P
1672,едва умолкла пальба он поднял чудотворные иконы и несмотря на нестерпимый зной пожара и на падающие бревна со всем бывшим при нем духовенством сопровождаемый народом обошел снутри крепость при молебном пении,S S C S S S S C S S S S S S S S C S S S S S C S C S S S S S P
1673,к вечеру буря утихла и ветер оборотился в противную сторону,S S S C S S S S S P
1674,настала ночь ужасная для жителей,S C S S EX
1675,казань обращенная в груды горящих углей дымилась и рдела во мраке,C S S S S C S S S S P
1676,никто не спал,S S P
1677,с рассветом жители спешили взойти на крепостные стены и устремили взоры в ту сторону откуда ожидали нового приступа,S S S S S S S S S S S S S C S S S P
1678,но вместо пугачевских полчищ с изумлением увидели гусаров михельсона скачущих в город с офицером посланным от него к губернатору,S S S S S S S S C S S S S C S S S S P
1679,никто не знал что уже накануне михельсон в семи верстах от города имел жаркое дело с пугачевым и что мятежники отступили в беспорядке,S S C S S S S S S S S S S S S S S S S S S S P
1680,мы оставили михельсона неутомимо преследующим опрометчивое стремление пугачева,S S S S S S S P
1681,в уфе оставил он своих больных и раненых взял с собою майора дуве и 21 июня находился в бурнове в нескольких верстах от бирска,S S S S S S S C S S S S S S S S S S C S S S S P
1682,мост сожженный якубовичем был опять наведен мятежниками,C S C S S S P
1683,около трех тысяч вышли навстречу михельсону,S S S S S P
1684,он их разбил и отрядил дуве противу шайки башкирцев находившихся не в дальнем расстоянии,S S S S S S S S C S S S S P
1685,дуве их рассеял,S S P
1686,михельсон пошел на осу и 27 июня разбив на дороге толпу башкирцев и татар узнал от них о взятии осы и о переправе пугачева через каму,S S S S C S S S S S S S S C S S S S S S S S S S S P
1687,михельсон пошел по его следам,S S S S P
1688,на каме не было ни мостов ни лодок,S S S S S C S P
1689,конница переправилась вплавь пехота на плотах,S S C S S P
1690,михельсон оставя пугачева вправе пошел прямо на казань и 11 июля вечером был уже в пятидесяти верстах от нее,C S S C S S S S S S S S S S S S S S P
1691,ночью отряд его тронулся с места,S S S S S P
1692,поутру в сорока пяти верстах от казани услышал пушечную пальбу,C S S S S S C S S P
1693,к полудню густой багровый дым возвестил ему о жребии города,S S S S S S S S S P
1694,полдневный жар и усталость отряда заставили михельсона остановиться на один час,S S S S S S S S S S P
1695,между тем узнал он что недалеко находилась толпа мятежников,S S S C S S S S P
1696,михельсон на них напал и взял четыреста в плен остальные бежали к казани и известили пугачева о приближении неприятеля,S S S S S S S S C S S S S S S S S S P
1697,тогда-то пугачев опасаясь нечаянного нападения отступил от крепости и приказал своим скорее выбираться из города а сам заняв выгодное местоположение выстроился близ царицына в семи верстах от казани,S C S S C S S S S S S S S S C S C S S C S S C S S S S P
1698,михельсон получив о том донесение пустился через лес одною колонною и вышед в поле увидел перед собою мятежников стоящих в боевом порядке,C S S S C S S S S S C S S C S S S C S S S P
1699,михельсон отрядил харина противу их левого крыла дуве противу правого а сам пошел прямо на главную неприятельскую батарею,S S S S S S C S S C S S S S S S S P
1700,пугачев ободренный победою и усилясь захваченными пушками встретил нападение сильным огнем,C S S S S S C S S S P
1701,перед батареей простиралось болото через которое михельсон должен был перейти между тем как харин и дуве старались обойти неприятеля,S S S C S S S S S C S S S S S S S S P
1702,михельсон взял батарею,S S P
1703,дуве на правом фланге отбил также две пушки,S S S S S S S P
1704,мятежники разделись на две кучи пошли один навстречу харину и остановясь в теснине за рвом поставили батареи и открыли огонь другие старались заехать в тыл отряду,C S S S C C S S S C S S S S C S S S S C S S S S S P
1705,михельсон оставя дуве пошел на подкрепление харина проходившего через овраг под неприятельскими ядрами,C S C S S S C S S S S S P
1706,наконец после пяти часов упорного сражения пугачев был разбит и бежал потеряв восемьсот человек убитыми и сто восемьдесят взятыми в плен,C S S S S C S S S S C S S S S S S S S S P
1707,потеря михельсона была незначительна,S S S P
1708,темнота ночи и усталость отряда не позволили михельсону преследовать пугачева,S S S S S S S S S P
1709,переночевав на месте сражения перед светом михельсон пошел к казани,S S S C S S S S S P
1710,навстречу ему поминутно попадались кучи грабителей пьянствовавших целую ночь на развалинах сгоревшего города,S S S S S C S S S S S S P
1711,их рубили и брали в плен,S S S S S P
1712,прибыв к арскому полю михельсон увидел приближающегося неприятеля пугачев узнав о малочисленности его отряда спешил предупредить его соединение с городским войском,S S S C S S S C C S S S S C S S S S S S P
1713,михельсон послав уведомить о том губернатора встретил пушечными выстрелами толпу кинувшуюся на него с воплем и визгом и принудил ее отступить,C S S S S C S S S C S S S S S S C S S S P
1714,потемкин подоспел из города с гарнизоном,S S S S S P
1715,пугачев перешел через казанку и удалился за пятнадцать верст от города в село сухую реку,S S S S S S S S S S C S S S P
1716,преследовать его было невозможно у михельсона не было и тридцати годных лошадей,S S S C S S S S S S S P
1717,казань была освобождена,S S P
1718,жители теснились на стене крепости дабы издали взглянуть на лагерь своего избавителя,S S S S C S S S S S S P
1719,михельсон не трогался с места ожидая нового нападения,S S S S C S S P
1720,в самом деле пугачев негодуя на свои неудачи не терял однако ж надежды одолеть наконец михельсона,S S C C S S S C S C S C S S S P
1721,он отовсюду набирал новую сволочь соединяясь с отдельными своими отрядами и 15 июля утром приказав прочесть перед своими толпами манифест в котором объявлял о своем намерении идти на москву устремился в третий раз на михельсона,S S S S C S S S S C S S S C S S S S S C S S S S S S S S C S S S S S P
1722,войско его состояло из двадцати пяти тысяч всякого сброду,S S S S S S S S P
1723,многочисленные толпы двинулись тою же дорогою по которой уже два раза бежали,S S S S S C S S S S S P
1724,облака пыли дикие вопли шум и грохот возвестили их приближение,S C S C S S S S S P
1725,михельсон выступил противу их с осьмьюстами карабинер гусар и чугуевских казаков,S S S S S S C S S S P
1726,он занял место прежнего сражения близ царицына и разделил войско свое на три отряда в близком расстоянии один от другого,S S S S S S S S S S S S S C S S S S S P
1727,бунтовщики на него бросились,S S S P
1728,яицкие казаки стояли в тылу и по приказанию пугачева должны были колоть своих беглецов,S S S S S S S S S S S S S P
1729,но михельсон и харин с двух сторон на них ударили опрокинули и погнали,S S S S S S S S S C S S P
1730,все было кончено в одно мгновение,S S S S S P
1731,напрасно пугачев старался удержать рассыпавшиеся толпы сперва доскакав до первого своего лагеря а потом и до второго,S S S S S C S S S S S C S S S S P
1732,харин живо его преследовал не давая ему времени нигде остановиться,S S S C S S S S S P
1733,в сих лагерях находилось до десяти тысяч казанских жителей всякого пола и звания,S S S S S S S S S S S S P
1734,они были освобождены,S S P
1735,казанка была запружена мертвыми телами пять тысяч пленных и девять пушек остались в руках у победителя,S S S S C S S S S S S S S S S P
1736,убито в сражении до двух тысяч большею частию татар и башкирцев,S S S S S C S S S S P
1737,михельсон потерял до ста человек убитыми и ранеными,S S S S S S S P
1738,он вошел в город при кликах восхищенных жителей свидетелей его победы,S S S S S S S C S S P
1739,губернатор измученный болезнию от которой он и умер через две недели встретил победителя за воротами крепости в сопровождении дворянства и духовенства,C S C S S S S S S S C S S S S S S S S S P
1740,михельсон отправился прямо в собор где преосвященный вениамин отслужил благодарственный молебен,S S S S C S S S S S P
1741,состояние казани было ужасно из двух тысяч осьмисот шестидесяти семи домов в ней находившихся две тысячи пятьдесят семь сгорело,S S S C S S S S S S C S S C S S S S P
1742,двадцать пять церквей и три монастыря также сгорели,S S S S S S S P
1743,гостиный двор и остальные дома церкви и монастыри были разграблены,S S S S C S S S S P
1744,найдено до трехсот убитых и раненых обывателей около пятисот пропало без вести,S S S S S S C S S S S P
1745,в числе убитых находился директор гимназии каниц несколько учителей и учеников и полковник родионов,S S S S S S C S S S S S S P
1746,генерал-майор кудрявцев старик стодесятилетний не хотел скрыться в крепость несмотря на всевозможные увещания,S C S C S S S S C S S S P
1747,он на коленах молился в казанском девичьем монастыре,S S S S S S S P
1748,вбежало несколько грабителей,S S P
1749,он стал их увещевать,S S S P
1750,злодеи умертвили его на церковной паперти,S S S S S P
1751,так бедный колодник за год тому бежавший из казани отпраздновал свое возвращение,S S C S S S S S C S S EX
1752,тюремный двор где ожидал он плетей и каторги был им сожжен а невольники его недавние товарищи выпущены,S C S S S S S C S S C S C S S C P
1753,в казармах содержалась уже несколько месяцев казачка софья пугачева с тремя своими детьми,S S S S S S S S S S S S P
1754,самозванец увидя их сказывают заплакал но не изменил самому себе,C S C C C S S S S P
1755,он велел их отвести в лагерь сказав как уверяют я ее знаю муж ее оказал мне великую услугу,S S S S S C C S C S S C S S S S S P
1756,изменник минеев главный виновник бедствия казани при первом разбитии пугачева попался в плен и по приговору военного суда загнат был сквозь строй до смерти,S C S S S C S S S S S S S S S S S S S S S S S P
1757,казанское начальство стало пещись о размещении жителей по уцелевшим домам,S S S S S S S S S P
1758,они были приглашены в лагерь для разбора добычи отнятой у пугачева и для обратного получения своей собственности,S S S S S S S C S S C S S S S S P
1759,спешили разделиться кое-как,S S P
1760,люди зажиточные стали нищими кто был скуден очутился богат,S S S C S S C S EX
1761,история должна опровергнуть клевету легкомысленно повторенную светом утверждали что михельсон мог предупредить взятие казани но что он нарочно дал мятежникам время ограбить город дабы в свою очередь поживиться богатою добычею предпочитая какую бы то ни было прибыль славе почестям и царским наградам ожидавшим спасителя казани и усмирителя бунта,S S S C S S C C S S S S S C S S S S S S S S C S S S S S S C S S S S S S S C S S S C S S S S S EX
1762,читатели видели как быстро и как неутомимо михельсон преследовал пугачева,S C S S S S S S S P
1763,если потемкин и брант сделали бы свое дело и успели удержаться хоть несколько часов то казань была бы спасена,S S S S S S S S S S S S S C S S S S P
1764,солдаты михельсона конечно обогатились но стыдно было бы нам обвинять без доказательства старого заслуженного воина проведшего всю жизнь на поле чести и умершего главнокомандующим русскими войсками,S C C C S S S S S S S S C S C S S S S S S S S S S P
1765,14 июля прибыл в казань подполковник граф меллин и был отряжен михельсоном для преследования пугачева,S S S S S S S S S S S S S S P
1766,сам михельсон остался в городе для возобновления своей конницы и для заготовления припасов,S S S S S S S S S S S S P
1767,прочие начальники наскоро сделали некоторые военные распоряжения ибо несмотря на разбитие пугачева знали уже сколь был опасен сей предприимчивый и деятельный мятежник,S S S S S S C C S S S C S C S S S S S S S P
1768,его движения были столь быстры и непредвидимы что не было средства его преследовать к тому же конница была слишком изнурена,S S S S S S C S S S S S C S S S S S S P
1769,старались перехватить ему дорогу но войска рассеянные на великом пространстве не могли всюду поспевать и делать скорые обороты,S S S C S C S S S C S S S S S S S P
1770,должно сказать и то что редкий из тогдашних начальников был в состоянии управиться с пугачевым или с менее известными его сообщниками,S S S C S S S S S S S S S S S S S S S S P
1771,впоследствии вениамин был оклеветан одним из мятежников и несколько времени находился в немилости,S S S S S S S S S S S S P
