,input,target
1048,под ее иглой канва повторяла безошибочно узоры подлинника не смотря на то ее мысли не следовали за работой они были далеко,S S S S S S S C S S S S S S S S S C S S P
1049,вдруг в окошко тихонько протянулась рука кто-то положил на пяльцы письмо и скрылся прежде чем марья кириловна успела образумиться,S S S S S C S S S S S S C S S S S S P
1050,в это самое время слуга к ней вошел и позвал ее к кирилу петровичу,S S S S S S S S S S S S S P
1051,она с трепетом спрятала письмо за косынку и поспешила к отцу в кабинет,S S S S S S C S S S C S P
1052,кирила петрович был не один,S S S S P
1053,князь верейский сидел у него,S S S S P
1054,при появлении марьи кириловны князь встал и молча поклонился ей с замешательством для него необыкновенным,S S S S S S S S S S S S S S P
1055,подойди сюда маша сказал кирила петрович скажу тебе новость которая надеюсь тебя обрадует,S C C S S C S S C C C S P
1056,вот тебе жених князь тебя сватает,S S C S S P
1057,маша остолбенела смертная бледность покрыла ее лицо,S C S S S S P
1058,она молчала,S P
1059,князь к ней подошел взял ее руку и с видом тронутым спросил согласна ли она сделать его счастие,S S S C S S S S S S S C S S S S S P
1060,маша молчала,S P
1061,согласна конечно согласна сказал кирила петрович но знаешь князь девушке трудно выговорить это слово,C C C S S C S C C S S S S P
1062,ну дети поцалуйтесь и будьте счастливы,C C S S S P
1063,маша стояла неподвижно старый князь поцаловал ее руку вдруг слезы побежали по ее бледному лицу,S S C S S S S C S S S S S S P
1064,князь слегка нахмурился,S S P
1065,пошла пошла пошла сказал кирила петрович осуши свои слезы и воротись к нам веселешенька,C C C S S C S S C S S S S P
1066,они все плачут при помолвке продолжал он обратясь к верейскому это у них уж так заведено,S S S S C S C S S C S S S S S P
1067,теперь князь поговорим о деле т е о приданом,C C S S C S S S P
1068,марья кириловна жадно воспользовалась позволением удалиться,S S S S S P
1069,она побежала в свою комнату заперлась и дала волю своим слезам воображая себя женою старого князя он вдруг показался ей отвратительным и ненавистным – брак пугал ее как плаха как могила,S S S S C S S S S S C S S S S C S S S S S S C S S S S S C S P
1070,нет нет повторяла она в отчаянии лучше умереть лучше в монастырь лучше пойду за дубровского,C C S S S C S C S S C S S S P
1071,тут она вспомнила о письме и жадно бросилась его читать предчувствуя что оно было от него,S S S S C S S S S C C S S S S P
1072,в самом деле оно было писано им и заключало только следующие слова вечером в 10 час на прежнем месте,S S S S S S C S S S S C S S S S S S P
1073,луна сияла июльская ночь была тиха изредко подымался ветерок и легкий шорох пробегал по всему саду,S C S S S C S S C S S S S S S P
1074,как легкая тень молодая красавица приблизилась к месту назначенного свидания,S S S S S S S S S P
1075,еще никого не было видно вдруг из-за беседки очутился дубровский перед нею,S S S S C S S S S S S P
1076,я все знаю сказал он ей тихим и печальным голосом,S S C S S S S S S P
1077,вспомните ваше обещание,S S P
1078,вы предлагаете мне свое покровительство отвечала маша но не сердитесь оно пугает меня,S S S S C S C S S C S S P
1079,каким образом окажете вы мне помочь,S S S S S Q
1080,я бы мог избавить вас от ненавистного человека,S S S S S S S P
1081,ради бога не трогайте его не смейте его тронуть если вы меня любите я не хочу быть виною какого-нибудь ужаса,S C S S C S S S C S S S C S S S S S S P
1082,я не трону его воля ваша для меня священна,S S S C S S S S P
1083,вам обязан он жизнию,S S S P
1084,никогда злодейство не будет совершено во имя ваше,S S S S S S S P
1085,вы должны быть чисты даже и в моих преступлениях,S S S S S S S S P
1086,но как же спасу вас от жестокого отца,S S S S S S S Q
1087,еще есть надежда,S S P
1088,я надеюсь тронуть его моими слезами и отчаянием,S S S S S S S P
1089,он упрям но он так меня любит,S C S S S S P
1090,не надейтесь по пустому в этих слезах увидит он только обыкновенную боязливость и отвращение общее всем молодым девушкам когда идут они замуж не по страсти а из благоразумного расчета что если возьмет он себе в голову сделать счастие ваше вопреки вас самих если насильно повезут вас под венец чтоб навеки предать судьбу вашу во власть старого мужа,S S S C S S S S S S S S S C S S S C S S S S S S C S S S C S S S S S S S S S S S S C S S S S S C S S S S S S S S P
1091,тогда тогда делать нечего явитесь за мною я буду вашей женою,C S S C S S C S S S P
1092,дубровский затрепетал бледное лицо покрылось багровым румянцем и в ту же минуту стало бледнее прежнего,S C S S S S C S S S S S S S P
1093,он долго молчал потупя голову,S S C S P
1094,соберитесь с всеми силами души умоляйте отца бросьтесь к его ногам представьте ему весь ужас будущего вашу молодость увядающую близ хилого и развратного старика решитесь на жестокое объяснение скажите что если он останется неумолим то то вы найдете ужасную защиту скажите что богатство не доставит вам ни одной минуты счастия роскошь утешает одну бедность и то с непривычки на одно мгновение не отставайте от него не пугайтесь ни его гнева ни угроз пока останется хоть тень надежды ради бога не отставайте,S S S S C S C S S S C S S S S C S C S S S S S C S S S C C S S S S C S S S S S S C S S S S S S S S C S S S C S S S S S S C S S S C S S S S C S C S S S S C S C S P
1095,если ж не будет уже другого средства,S S S S S S P
1096,тут дубровский закрыл лицо руками он казалось задыхался маша плакала,S S S S C C C C S P
1097,бедная бедная моя участь сказал он горько вздохнув,C S S C S C S P
1098,за вас отдал бы я жизнь видеть вас издали коснуться руки вашей было для меня упоением,S S S S S C S S C S S S S S S P
1099,и когда открывается для меня возможность прижать вас к волнуемому сердцу и сказать ангел умрем бедный я должен остерегаться от блаженства я должен отдалять его всеми силами,S S S S S S S S S S S S C S C C S S S S C S S S S S P
1100,я не смею пасть к вашим ногам благодарить небо за непонятную незаслуженную награду,S S S S S S C S S S S S P
1101,о как должен я ненавидеть того но чувствую теперь в сердце моем нет места ненависти,S S S S S C S C S S S S S S P
1102,он тихо обнял стройный ее стан и тихо привлек ее к своему сердцу,S S S S S S S S S S S S P
1103,доверчиво склонила она голову на плечо молодого разбойника,S S S S S S S P
1104,оба молчали,S P
1105,время летело,S P
1106,пора сказала наконец маша,C S S P
1107,дубровский как будто очнулся от усыпления,S S S S S P
1108,он взял ее руку и надел ей на палец кольцо,S S S S S S S S S P
1109,если решитесь прибегнуть ко мне сказал он то принесите кольцо сюда опустите его в дупло этого дуба я буду знать что делать,S S S S C S C S S S C S S S S S C S S C S P
1110,дубровский поцаловал ее руку и скрылся между деревьями,S S S S S S S P
1111,сватовство князя верейского не было уже тайною для соседства кирила петрович принимал поздравления свадьба готовилась,S S S S S S S S C S S S C S P
1112,маша день ото дня отлагала решительное объявление,S S S S S S P
1113,между тем обращение ее со старым женихом было холодно и принужденно,S S S S S S S S S S P
1114,князь о том не заботился,S S S S P
1115,он о любви не хлопотал довольный ее безмолвным согласием,S S S S C S S S P
1116,но время шло,S S P
1117,маша наконец решилась действовать и написала письмо князю верейскому она старалась возбудить в его сердце чувство великодушия откровенно признавалась что не имела к нему ни малейшей привязанности умоляла его отказаться от ее руки и самому защитить ее от власти родителя,S S S C S S S S C S S S S S S S C S C S S S S S S S C S S S S S S S S S S S S P
1118,она тихонько вручила письмо князю верейскому тот прочел его наедине и нимало не был тронут откровенностию своей невесты,S S S S S C S S S S S S S S S S S P
1119,напротив он увидел необходимость ускорить свадьбу и для того почел нужным показать письмо будущему тестю,C S S S S S S S S S S S S S P
1120,кирила петрович взбесился насилу князь мог уговорить его не показывать маше и виду что он уведомлен о ее письме,S S C S S S S S S S S S C S S S S S P
1121,кирила петрович согласился ей о том не говорить но решился не тратить времени и назначил быть свадьбе на другой же день,S S S S S S S C S S S S S S S S S S S S P
1122,князь нашел сие весьма благоразумным пошел к своей невесте сказал ей что письмо очень его опечалило но что он надеется современем заслужить ее привязанность что мысль ее лишиться слишком для него тяжела и что он не в силах согласиться на свой смертный приговор,S S S S C S S S C S C S S S S C S S S S S S S C S S S S S S S C S S S S S S S S S S P
1123,за сим он почтительно поцеловал ее руку и уехал не сказав ей ни слова о решении кирила петровича,S S S S S S S S C S S S S S S S S P
1124,но едва успел он выехать со двора как отец ее вошел и напрямик велел ей быть готовой на завтрашний день,S S S S S S C S S S C S S S S S S S S P
1125,марья кириловна уже взволнованная объяснением князя верейского залилась слезами и бросилась к ногам отца,S C S S S S C S S S S S S P
1126,папинька закричала она жалобным голосом папенька не губите меня я не люблю князя я не хочу быть его женою,C S S S C C S S C S S S C S S S S S P
1127,это что значит сказал грозно кирила петрович до сих пор ты молчала и была согласна а теперь когда все решено ты вздумала капризничать и отрекаться не изволь дурачиться этим со мною ты ничего не выиграешь,S S C S S S C S S S S S S S C S C S S C S S S S S S S C S S S S S S P
1128,не губите меня повторяла бедная маша за что гоните меня от себя прочь и отдаете человеку нелюбимому разве я вам надоела я хочу остаться с вами по прежнему,S S C S S C S S S S S S C S S S C S S S C S S S S S S P
1129,папенька вам без меня будет грустно еще грустнее когда подумаете что я несчастлива папенька не принуждайте меня я не хочу идти замуж,C S S S S C S C S C S S C C S S C S S S S P
1130,кирила петрович был тронут но скрыл свое смущение и оттолкнув ее сказал сурово все это вздор слышишь ли,S S S C S S S S S S S S C S S C S P
1131,я знаю лучше твоего что нужно для твоего счастия,S S S C S S S S P
1132,слезы тебе не помогут послезавтра будет твоя свадьба,S S S C S S S P
1133,послезавтра вскрикнула маша боже мой,C S C S EX
1134,нет нет невозможно этому не быть,C C C S S P
1135,папенька послушайте если уже вы решились погубить меня то я найду защитника о котором вы и не думаете вы увидите вы ужаснетесь до чего вы меня довели,C C S S S S S C S S S C S S S S S C S C S C S S S S P
1136,что что сказал троекуров угрозы мне угрозы дерзкая девчонка,C C S C C S C S EX
1137,да знаешь ли ты что я с тобою сделаю то чего ты и не воображаешь,S S S C S S S S S C S S S S P
1138,ты смеешь меня стращать защитником,S S S S P
1139,посмотрим кто будет этот защитник,C S S S P
1140,владимир дубровский отвечала маша в отчаянии,S C S S S P
1141,кирила петрович подумал что она сошла с ума и глядел на нее с изумлением,S S C S S S S C S S S S S P
1142,добро сказал он ей после некоторого молчания жди себе кого хочешь в избавители а покаместь сиди в этой комнате ты из нее не выдешь до самой свадьбы,C S S C S S C S S S S S C S S S S S C S S S S S S S P
1143,с этим словом кирила петрович вышел и запер за собою двери,S S S S S S S S S S P
1144,долго плакала бедная девушка воображая все что ожидало ее но бурное объяснение облегчило ее душу и она спокойнее могла рассуждать о своей участи и о том что надлежало ей делать,S S S C S C S S C S S S S S C S S S S S S S S S S C S S S P
1145,главное было для нее избавиться от ненавистного брака участь супруги разбойника казалась для нее раем в сравнении со жребием ей уготовленным,S S S C S S S C S S S S S S S S S S C S P
1146,она взглянула на кольцо оставленное ей дубровским,S S S C S S P
1147,пламенно желала она с ним увидеться наедине и еще раз перед решительной минутой долго посоветоваться,S S S S S S S S S S S S S S P
1148,предчувствие сказывало ей что вечером найдет она дубровского в саду близ беседки она решилась пойти ожидать его там как только станет смеркаться,S S C S S S S S S C S C S S S S S C S S S P
1149,смерклось маша приготовилась но дверь ее заперта на ключ,C S C S S S S S P
1150,горничная отвечала ей из-за двери что кирила петрович не приказал ее выпускать,S S S S C S S S S S S P
1151,она была под арестом,S S S P
1152,глубоко оскорбленная она села под окошко и до глубокой ночи сидела не раздеваясь неподвижно глядя на темное небо,S C S S S C S S S S S S C S S S S P
1153,на рассвете она задремала но тонкий сон ее был встревожен печальными видениями и лучи восходящего солнца уже разбудили ее,S S S C S S S S S S S S S S S S S S P
1154,она проснулась и с первой мыслью представился ей весь ужас ее положения,S C S S S S S S S S S P
1155,она позвонила девка вошла и на вопросы ее отвечала что кирила петрович вечером ездил в арбатово и возвратился поздно что он дал строгое приказание не выпускать ее из ее комнаты и смотреть за тем чтоб никто с нею не говорил что впрочем не видно никаких особенных приготовлений к свадьбе кроме того что велено было попу не отлучаться из деревни ни под каким предлогом,S C S S S S S S C S S S S S S S S S C S S S S S S S S S S S S S S C S S S S S C S S S S S S S S C S C S S S S S S S S S S S P
1156,после сих известий девка оставила марью кириловну и снова заперла двери,S S S S S S S S S S P
1157,ее слова ожесточили молодую затворницу голова ее кипела кровь волновалась она решилась дать знать обо всем дубровскому и стала искать способа отправить кольцо в дупло заветного дуба в это время камушек ударился в окно ее стекло зазвенело и марья кириловна взглянула на двор и увидела маленького сашу делающего ей тайные знаки,S S S S C S S C S C S S S S S S S S S S S S S S S S C S S S S S S S C S C S S S S S S S S S C S S S P
1158,она знала его привязанность и обрадовалась ему,S S S S S S P
1159,она отворила окно,S S P
1160,здравствуй саша сказала она зачем ты меня зовешь,C C S C S S S Q
1161,я пришел сестрица узнать от вас не надобно ли вам чего-нибудь,S C C S S C S S S S P
1162,папенька сердит и запретил всему дому вас слушаться но велите мне сделать что вам угодно и я для вас все сделаю,S S S S S S S C S S S C S S C S S S S S P
1163,спасибо милый мой сашинька слушай ты знаешь старый дуб с дуплом что у беседки,C S S C C S S S S S C S S Q
1164,знаю сестрица,C P
1165,так если ты меня любишь сбегай туда поскорей и положи в дупло вот это кольцо да смотри же чтоб никто тебя не видал,S S S S C S S C S S S S S S C S S C S S S S P
1166,с этим словом она бросила ему кольцо и заперла окошко,S S S S S S S S S P
1167,мальчик поднял кольцо во весь дух пустился бежать и в три минуты очутился у заветного дерева,S S C S S S S C S S S S S S S P
1168,тут он остановился задыхаясь оглянулся во все стороны и положил колечко в дупло,S S C C S S S S S S S S P
1169,окончив дело благополучно хотел он тот же час донести о том марьи кириловне как вдруг рыжий и косой оборванный мальчишка мелькнул из-за беседки кинулся к дубу и запустил руку в дупло,S S C S S S S S S S S S C S S S S S S S S S C S S S S S S S P
1170,саша быстрее белки бросился к нему и зацепился за его обеими руками,S S S S S S S S C S S P
1171,что ты здесь делаешь сказал он грозно,S S S C S S P
1172,тебе како дело отвечал мальчишка стараясь от него освободиться,S S C S C S S S P
1173,оставь это кольцо рыжий заяц кричал саша или я проучу тебя по-свойски,S S C S C S C S S S S P
1174,вместо ответа тот ударил его кулаком по лицу но саша его не выпустил и закричал во все горло воры воры сюда сюда,S S S S S S S C S S S S C S S S S C C C C P
1175,мальчишка силился от него отделаться,S S S S P
1176,он был повидимому двумя годами старее саши и гораздо его сильнее но саша был увертливее,S S S S S S C S S S C S S S P
1177,они боролись несколько минут наконец рыжий мальчик одолел,S S S C S S S P
1178,он повалил сашу на земь и схватил его за горло,S S S S S S S S S P
1179,но в это время сильная рука вцепилась в его рыжие и щетинистые волосы и садовник степан приподнял его на пол-аршина от земли,S S S S S S S S S S S S S S S S S S S S S P
1180,ах ты рыжая бестия говорил садовник да как ты смеешь бить маленького барина,C C S C S C S S S S S S P
1181,саша успел вскочить и оправиться,S S S S P
1182,ты меня схватил под силки сказал он а то бы никогда меня не повалил,S S S S C S C S S S S S S P
1183,отдай сейчас кольцо и убирайся,S S C S P
1184,как не так отвечал рыжий и вдруг перевернувшись на одном месте освободил свои щетины от руки степановой,S S C S C S S S S S C S S S S S P
1185,тут он пустился было бежать но саша догнал его толкнул в спину и мальчишка упал со всех ног садовник снова его схватил и связал кушаком,S S S S C S S S C S S C S S S S S C S S S S S S P
1186,отдай кольцо,S EX
1187,погоди барин сказал степан мы сведем его на расправу к приказчику,C C S C S S S S S S P
1188,садовник повел пленника на барской двор а саша его сопровождал с беспокойством поглядывая на свои шаровары разорванные и замаранные зеленью,S S S S S C S S S C S S S S S C S S S P
1189,вдруг все трое очутились перед кирилом петровичем идущим осматривать свою конюшню,S S S S S S C S S S P
1190,это что спросил он степана,S C S S P
1191,степан в коротких словах описал все происшедствие,S S S S S S P
1192,кирила петрович выслушал его со вниманием,S S S S S P
1193,ты повеса сказал он обратясь к саше за что ты с ним связался,C C S C S S C S S S S S Q
1194,он украл из дупла кольцо папенька прикажите отдать кольцо,S S S S C C S S P
1195,какое кольцо из какого дупла,S C S S Q
1196,да мне марья кириловна да то кольцо,S S S S S S P
1197,саша смутился спутался,S C P
1198,кирила петрович нахмурился и сказал качая головою тут замешалась марья кириловна,S S C S C S C S S S P
1199,признавайся во всем или так отдеру тебя розгою что ты и своих не узнаешь,S S C S S S S C S S S S S P
1200,ей-богу папенька я папенька – мне марья кириловна ничего не приказывала папенька,C C C C S S S S S S C P
1201,степан ступай-ка да срежь мне хорошенькую свежую березовую розгу постойте папенька я все вам расскажу,C S S S S C S S C C C S S S P
1202,я сегодня бегал по двору а сестрица марья кириловна открыла окошко и я подбежал и сестрица не нарочно уронила кольцо и я спрятал его в дупло и и этот рыжий мальчик хотел кольцо украсть,S S S S C S S S S S C S S C S S S S S C S S S S S C S S S S S S S P
1203,не нарочно уронила а ты хотел спрятать – степан ступай за розгами,S S C S S S C S C S S P
1204,папенька погодите я все расскажу,C C S S P
1205,сестрица марья кириловна велела мне сбегать к дубу и положить кольцо в дупло я и сбегали положил кольцо а этот скверный мальчик,S S S S S S S S S S S S C S S S S C S S S P
1206,кирила петрович обратился к скверному мальчику и спросил его грозно чей ты,S S S S S C S S S C S Q
1207,я дворовый человек господ дубровских отвечал рыжий мальчик,S S S S C S S P
1208,лицо кирила петровича омрачилось,S S S P
1209,ты кажется меня господином не признаешь добро отвечал он,C C S S S C C S P
1210,а что ты делал в моем саду,S S S S S S Q
1211,малину крал отвечал мальчик с большим равнодушием,S C S S S S P
1212,ага слуга в барина каков поп таков и приход а малина разве растет у меня на дубах,C S S C S C S S C S S S S S S S Q
1213,мальчик ничего не отвечал,S S S P
1214,папенька прикажите ему отдать кольцо сказал саша,C S S S C S P
1215,молчи александр отвечал кирила петрович не забудь что я собираюсь с тобою разделаться,C C S S C S C S S S S S P
1216,ступай в свою комнату,S S S P
1217,ты косой ты мне кажешься малый не промах,C C S S S S S P
1218,отдай кольцо и ступай домой,S S S S P
1219,мальчик разжал кулак и показал что в его руке не было ничего,S S S S C S S S S S S P
1220,если ты мне во всем признаешься так я тебя не высеку дам еще пятак на орехи,S S S S S C S S S S C S S S S P
1221,не то я с тобою сделаю то чего ты не ожидаешь,S C S S S S C S S S P
1222,мальчик не отвечал ни слова и стоял потупя голову и приняв на себя вид настоящего дурачка,S S S S S S C S S S S S S S S P
1223,добро сказал кирила петрович запереть его куда-нибудь да смотреть чтоб он не убежал или со всего дома шкуру спущу,C S S C S S C S C S S S C S S S S S P
1224,степан отвел мальчишку на голубятню запер его там и приставил смотреть за ним старую птичницу агафию,S S S S C S S C S S S S S S S P
1225,сейчас ехать в город за исправником сказал кирила петрович проводив мальчика глазами да как можно скорее,S S S S S C S S C S S C S S S P
1226,тут нет никакого сомнения,S S S P
1227,она сохранила сношения с проклятым дубровским,S S S S S P
1228,но ужели и в самом деле она звала его на помощь думал кирила петрович расхаживая по комнате и сердито насвистывая гром победы,S S S S S S S S S S C S S C S S S S S C S P
1229,может быть я наконец нашел на его горячие следы и он от нас не увернется,S C S S S S S S C S S S S S P
1230,мы воспользуемся этим случаем,S S S P
1231,чу колокольчик слава богу это исправник,C C S C S P
1232,гей привести сюда мальчишку пойманного,C S S S P
1233,между тем тележка въехала на двор и знакомый уже нам исправник вошел в комнату весь запыленный,S S S S S C S S S S S S S S S P
1234,славная весть сказал ему кирила петрович я поймал дубровского,S C S S S C S S P
1235,слава богу ваше превосходительство сказал исправник с видом обрадованным где же он,S C S C S S S S C S S Q
1236,то есть не дубровского а одного из его шайки,S S S C S S S S P
1237,сейчас его приведут,S S P
1238,он пособит нам поймать самого атамана,S S S S S P
1239,вот его и привели,S S S P
1240,исправник ожидавший грозного разбойника был изумлен увидев 13-летнего мальчика довольно слабой наружности,C S S C S C S S C S S P
1241,он с недоумением обратился к кирилу петровичу и ждал объяснения,S S S S S S S S S P
1242,кирила петрович стал тут же рассказывать утреннее происшедствие не упоминая однако ж о марьи кириловне,S S S S S S S C S S S S S S P
1243,исправник выслушал его со вниманием поминутно взглядывая на маленького негодяя который прикинувшись дурачком казалось не обращал никакого внимания на все что делалось около него,S S S S C S S S S C C S C S S S S S S C S S S P
1244,позвольте ваше превосходительство переговорить с вами наедине сказал наконец исправник,C S C S S S C S S P
1245,кирила петрович повел его в другую комнату и запер за собою дверь,S S S S S S S S S S S P
1246,через полчаса они вышли опять в залу где невольник ожидал решения своей участи,S S S S S S C S S S S S P
1247,барин хотел сказал ему исправник посадить тебя в городской острог выстегать плетьми и сослать потом на поселение но я вступился за тебя и выпросил тебе прощение,S C S S C S S S S C S S S S S S C S S S S S S S S P
1248,развязать его,S P
1249,мальчика развязали,S P
1250,благодари же барина сказал исправник,S S C S P
1251,мальчик подошел к кирилу петровичу и поцаловал у него руку,S S S S S S S S S P
1252,ступай себе домой сказал ему кирила петрович да вперед не крадь малины по дуплам,S S C S S S C S S S S S S P
1253,мальчик вышел весело спрыгнул с крыльца и пустился бегом не оглядываясь через поле в кистеневку,S C S S S S S S S S S S S S P
1254,добежав до деревни он остановился у полуразвалившейся избушки первой с края и постучал в окошко окошко поднялось и старуха показалась,S S C S S S S C S S C S S S C S C S S P
1255,бабушка хлеба сказал мальчик я с утра ничего не ел умираю с голоду,C C S C S S S S S C S S P
1256,ах это ты митя да где ж ты пропадал бесенок отвечала старуха,C S C C S S S S C C S P
1257,после расскажу бабушка ради бога хлеба,S C C S S P
1258,да войди ж в избу,S S S S P
1259,некогда бабушка мне надо сбегать еще в одно место,C C S S S S S S P
1260,хлеба ради христа хлеба,C S C P
1261,экой непосед проворчала старуха на вот тебе ломотик и сунула в окошко ломоть черного хлеба,S C S C C S S C S S S S S S P
1262,мальчик жадно его прикусил и жуя мигом отправился далее,S S S S S S S S P
1263,начинало смеркаться,S P
1264,митя пробирался овинами и огородами в кистеневскую рощу,S S S S S S S P
1265,дошедши до двух сосен стоящих передовыми стражами рощи он остановился оглянулся во все стороны свистнул свистом пронзительным и отрывисто и стал слушать легкий и продолжительный свист послышался ему в ответ кто-то вышел из рощи и приблизился к нему,S S S C S S S C S C S S S C S S S S S S S C S S S S S S S C S S S S S S S P
1266,кирила петрович ходил взад и вперед по зале громче обыкновенного насвистывая свою песню весь дом был в движении слуги бегали девки суетились в сарае кучера закладывали карету на дворе толпился народ,S S S S S S S C S S S S C S S S S C S C S C S S S S C S S S P
1267,в уборной барышни перед зеркалом дама окруженная служанками убирала бледную неподвижную марью кириловну голова ее томно клонилась под тяжестью брилиантов она слегка вздрагивала когда неосторожная рука укалывала ее но молчала бессмысленно глядясь в зеркало,S S C S C C S C S C S S C S S S S S S C S S C S S S S C S C S S S P
1268,скоро ли раздался у дверей голос кирила петровича,S C S S S S S P
1269,сию минуту отвечала дама марья кириловна встаньте посмотритесь хорошо ли,S C S C S C C C S Q
1270,марья кириловна встала и не отвечала ничего,S S S S S S P
1271,двери отворились,S P
1272,невеста готова сказала дама кирилу петровичу прикажите садиться в карету,S C S S S C S S S P
1273,с богом отвечал кирила петрович и взяв со стола образ подойди ко мне маша сказал он ей тронутым голосом благословляю тебя,S C S S C S S S S C S S C C S S S S C S P
1274,бедная девушка упала ему в ноги и зарыдала,S S S S S S S P
1275,папинька папинька говорила она в слезах и голос ее замирал,S C S S S C S S S P
1276,кирила петрович спешил ее благословить ее подняли и почти понесли в карету,S S S S C S S S S S S P
1277,с нею села посаженая мать и одна из служанок,S S S S C S S S P
1278,они поехали в церковь,S S S P
1279,там жених уж их ожидал,S S S S P
1280,он вышел навстречу невесты и был поражен ее бледностию и странным видом,S S S C S S S S S S S P
1281,они вместе вошли в холодную пустую церковь за ними заперли двери,S S S S C S C S S S P
1282,священник вышел из алтаря и тотчас же начал,S S S S S S S P
1283,марья кириловна ничего не видала ничего не слыхала думала об одном с самого утра она ждала дубровского надежда ни на минуту ее не покидала но когда священник обратился к ней с обычными вопросами она содрогнулась и обмерла но еще медлила еще ожидала священник не дождавшись ее ответа произнес невозвратимые слова,S S S S C S S C S S C S S S S S C S S S S S S C S S S S S S S S C S S S C S S C S C C S S S C S S P
1284,обряд был кончен,S S P
1285,она чувствовала холодный поцалуй немилого супруга она слышала веселые поздравления присутствующих и все еще не могла поверить что жизнь ее была навеки окована что дубровский не прилетел освободить ее,S S S S S C S S S S S S S S S S C S S S S S C S S S S S P
1286,князь обратился к ней с ласковыми словами она их не поняла они вышли из церкви на паперти толпились крестьяне из покровского,S S S S S S C S S S C S S S C S S S S S P
1287,взор ее быстро их обежал и снова оказал прежнюю бесчувственность,S S S S C S S S S P
1288,молодые сели вместе в карету и поехали в арбатово туда уже отправился кирила петрович дабы встретить там молодых,S S S S S S S S C S S S S C S S S P
1289,наедине с молодою женой князь нимало не был смущен ее холодным видом,S S S S S S S S S S S P
1290,он не стал докучать ее приторными изъяснениями и смешными восторгами слова его были просты и не требовали ответов,S S S S S S S S S C S S S C S S S P
1291,таким образом проехали они около 10 верст лошади неслись быстро по кочкам проселочной дороги и карета почти не качалась на своих английских рессорах,S S S S S S C S S S S S S C S S S S S S S S P
1292,вдруг раздались крики погони карета остановилась толпа вооруженных людей окружила ее и человек в полу-маске отворив дверцы со стороны где сидела молодая княгиня сказал ей вы свободны выходите,S S S C S C S S S S C S S S C S S S C S S S C S C S C P
1293,что это значит – закричал князь кто ты такой,S S C S S C S S Q
1294,это дубровский сказала княгиня,S C S P
1295,князь не теряя присутствия духа вынул из бокового кармана дорожный пистолет и выстрелил в маскированного разбойника,C S S S C S S S S S S S S S S P
1296,княгиня вскрикнула и с ужасом закрыла лицо обеими руками,S C S S S S S S P
1297,дубровский был ранен в плечо кровь показалась,S S S S C S P
1298,князь не теряя ни минуты вынул другой пистолет но ему не дали времени выстрелить дверцы растворились и несколько сильных рук вытащили его из кареты и вырвали у него пистолет,C S S S C S S C S S S S S C S C S S S S S S S S S S S S P
